Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF414	0.628839379270755	2.11215427425787	0.717380554873542	0.475659304809398	0.834049737041501	-5.97862637043016
NELL2	-1.56949955942563	1.15463566399008	-0.717375583036878	0.475662351448722	0.834049737041501	-5.637641820864
MEPCE	0.366331843111678	5.66754368905861	0.717129092015773	0.47581340980248	0.834165892718872	-6.41750724843794
GARS	-0.421395083332527	7.24059416381518	-0.717113390755997	0.475823032997174	0.834165892718872	-6.46225619443918
MUC15	-1.26258883200921	-2.96333770340465	-0.716867806541885	0.475973564084952	0.834346991776619	-5.65497513816949
NT5DC4	-0.848473480985909	-2.06266024312849	-0.716691154521902	0.47608185962422	0.83437823321934	-5.63530433363829
RAD9A	-0.977105745380694	3.17127838377276	-0.716684649093411	0.476085848004695	0.83437823321934	-5.79597659658596
GMPPA	0.326158569839763	5.20620768612498	0.716340551397915	0.476296835827673	0.834628997590972	-6.40232829713246
ZFP69B	-0.412382799925651	1.66922483761434	-0.716297200151324	0.476323420905252	0.834628997590972	-5.75579441732995
DTX1	1.12397755732023	-2.37785794479805	0.716032532762683	0.476485745762165	0.834668254590196	-5.62444818627308
SHROOM1	0.530817014489781	3.42685873638712	0.716029152826986	0.476487818932662	0.834668254590196	-6.13392819499205
ZMIZ1	0.398689745933683	5.43669300257999	0.715911559469769	0.476559950989621	0.834668254590196	-6.37761314845016
ABCG1	1.29061883005638	2.40167820077001	0.715852082736445	0.476596436494772	0.834668254590196	-5.81274221109529
ENPP7	1.17856490221649	-4.09799838287058	0.715799976222809	0.476628402086184	0.834668254590196	-5.64178049866522
ING1	-0.423990761660235	4.38160926605688	-0.715747601616257	0.476660533353829	0.834668254590196	-6.16781327988551
E2F4	-0.353020693182067	6.16912864818734	-0.715693757616322	0.476693567343644	0.834668254590196	-6.39000428228476
FAM122B	0.367949665441668	5.79342838116344	0.715644477995292	0.476723802151878	0.834668254590196	-6.41766750219413
DSG1	-0.940446318914087	-1.90578941059003	-0.715288742132812	0.476942090673675	0.834965134838759	-5.64363936493832
EIF3G	-0.467077175195653	6.80876933637757	-0.715214109404534	0.476987894305035	0.834965134838759	-6.4559919883227
BTAF1	0.537058135671771	6.12547650561224	0.715119912749651	0.477045708234053	0.834975666500943	-6.43825374295357
LCMT2	0.401406554181527	3.6400339755733	0.715020831532101	0.477106524334856	0.834975666500943	-6.07962826149336
PTCD2	-0.374786889955223	3.74190332027091	-0.714973294115153	0.477135704365845	0.834975666500943	-6.06213751567045
C11orf98	-0.464491387148497	5.4498056647537	-0.714720217424469	0.477291067983488	0.835126206274024	-6.36129549624498
PCDH18	-1.24397249448082	-1.1096866933658	-0.714570428457189	0.47738303667125	0.835126206274024	-5.63906068375429
KIAA2012	-0.767747819571697	-2.93206104905396	-0.71452680512895	0.477409822753166	0.835126206274024	-5.64964889224485
ZNF296	0.623687423730791	1.08153700802062	0.714444882057918	0.477460128342571	0.835126206274024	-5.73844791689573
CHMP2A	0.441157108982522	6.71257269008904	0.714404121222758	0.477485159000449	0.835126206274024	-6.49845934905278
NPIPB4	0.504916098311194	3.54006743324665	0.714371215007076	0.477505366782176	0.835126206274024	-6.15784898838512
IRAK2	-0.618095864918776	3.39875589178552	-0.713939570430999	0.477770484998866	0.835355139547499	-5.938413160611
TIMM44	-0.494265972368126	3.54880040689409	-0.71393148131696	0.477775454158214	0.835355139547499	-6.07368035011104
FGD4	0.637165644078292	4.49603559872774	0.713927135990005	0.477778123513412	0.835355139547499	-6.27226068881825
TBL3	-0.726355180427909	3.28067401845437	-0.713565201778257	0.478000490717704	0.835602252429835	-5.93484358426167
TAX1BP3	0.417064658276121	6.45067053562907	0.713390139627145	0.478108067161724	0.835602252429835	-6.47622587266267
SP3	-0.525057257860903	6.76976134331384	-0.713347680841752	0.478134160307216	0.835602252429835	-6.41910323197337
FAM216A	0.78351501684626	1.55084282857538	0.713326262457472	0.47814732332728	0.835602252429835	-5.84424447973171
ZNF433	0.444447870660825	1.51467088962083	0.71327066160485	0.478181494690605	0.835602252429835	-5.96958464073845
IGFBP2	-1.79624890131522	5.59351721627093	-0.713235249786906	0.478203258919146	0.835602252429835	-6.05099499027685
SCNN1G	-1.0022548011319	-0.140410236811379	-0.713032699611344	0.478327757615025	0.835713017209067	-5.63956497902418
FGF9	-0.914622995136834	-2.49285098911657	-0.71296612486951	0.478368682140047	0.835713017209067	-5.65141736252517
MTRR	1.32503360945942	3.12717943986364	0.712888323140633	0.478416510547569	0.835713017209067	-6.0012907376155
TFCP2	0.340085864400757	5.46833276024332	0.712824295775739	0.478455873205735	0.835713017209067	-6.325233873332
AP5S1	0.323662441622093	3.84424007581868	0.71269480684341	0.478535485770288	0.835719713654458	-6.25219730474229
FOXF2	-1.24712457922126	-2.25885955918867	-0.712664174371866	0.478554320351438	0.835719713654458	-5.64294846512936
LIMK2	0.354187305288324	5.80349595076665	0.71230211185394	0.478776968303852	0.836025889300766	-6.38357438646318
SLC6A4	-1.05361426559855	-0.143966222067591	-0.712158650271222	0.478865205059463	0.836097322848436	-5.63344735732392
ORC1	-0.362628796134324	4.38608031205044	-0.711856629215856	0.479050994286882	0.836205541593767	-6.13091348465167
RPL17-C18orf32	-1.08086679532441	2.05194898984685	-0.711780292259609	0.479097959583587	0.836205541593767	-5.7206790704685
DHX36	-0.498115533956719	5.80866756761005	-0.711695151361526	0.479150344420979	0.836205541593767	-6.25156847144874
ARPC3	0.299715293211894	8.37336789988194	0.711609715406483	0.479202914013163	0.836205541593767	-6.55747327480526
ZNF699	0.730648565431296	0.962073001660594	0.711599062840308	0.479209468868755	0.836205541593767	-5.7523415962014
PNMA6A	-1.24955636222127	-2.22694765658602	-0.711552224683115	0.479238290438884	0.836205541593767	-5.6416992005444
ARF1	-0.235462648853294	8.66645609498534	-0.711412598071106	0.479324214552275	0.836205541593767	-6.55608413068899
ACAP2	-0.509441163325857	5.734909395161	-0.711371202392283	0.479349690481903	0.836205541593767	-6.28824242566733
UPF3A	-0.384464307174018	4.73474877098179	-0.711365510148071	0.479353193689578	0.836205541593767	-6.2355480310215
COASY	-0.251136002932229	6.21299222032043	-0.711262916600094	0.479416335824043	0.836219131378204	-6.41589563160312
ZBTB26	-0.44660517106094	4.21052151743061	-0.711137255856768	0.479493681198777	0.836219131378204	-6.05715609644274
CGB5	-1.19026822811195	-2.95842956607226	-0.711122134768601	0.479502988840779	0.836219131378204	-5.657966241488
KALRN	0.776937323325047	2.87995958271495	0.711038068013823	0.479554737170557	0.836226827248551	-6.09076036195838
SMCR8	0.379067494023554	4.96794188614606	0.710924392831063	0.479624716289852	0.836230538719095	-6.34864805859598
CDC20	-0.380394627652164	6.4169353977463	-0.710880827650076	0.479651536784818	0.836230538719095	-6.41450767995136
VSIR	-0.784125255883037	2.64983982558127	-0.710665005904595	0.479784417758139	0.836379664901844	-5.83811336570717
FAM173A	-0.702565812987548	2.32268195751727	-0.710393497821458	0.479951613850576	0.83654347786868	-5.8295307622407
ZNF597	0.681714732440948	2.64004519520591	0.710358619041769	0.479973094740006	0.83654347786868	-5.90420650856066
POMGNT2	-0.586525887166843	3.52615418966444	-0.7100855906462	0.480141264009594	0.836721411329419	-6.05939460859713
ANO10	-0.394562531879655	4.83833624725466	-0.710039084753106	0.480169912150891	0.836721411329419	-6.2549147704859
ENTPD4	-0.436075679559021	5.49517183495569	-0.709844909805257	0.480289536349233	0.8368473172054	-6.32636123461562
NIPBL	-0.639033112642768	6.30870854200234	-0.709661753055739	0.480402387856803	0.836884634949813	-6.35464488798814
TFDP3	-0.682576838330339	-3.97303738556021	-0.709656379056449	0.480405699254277	0.836884634949813	-5.66619781160253
ST8SIA2	-1.17486450855367	-2.35899502881381	-0.709566587268616	0.480461029818737	0.836898496625696	-5.66176320460749
BAG5	-0.237280464787217	6.05779507800453	-0.709442673956577	0.480537392227494	0.836933629521167	-6.39566162774063
PSPH	-0.466495227498359	3.85365576563546	-0.70938010993855	0.48057595029224	0.836933629521167	-6.13061136439598
TRPM2	-1.34214590625219	2.85747088646053	-0.709184735847991	0.480696370006212	0.837019129440433	-5.75137927408557
LENG1	-0.420635134888557	2.9640474296704	-0.70914671596481	0.480719805689043	0.837019129440433	-5.99977100179891
APBB1	1.05524847181545	1.24979902008976	0.708918276412884	0.480860630594188	0.837181817293478	-5.77528226888865
TNFRSF10D	0.484651243241313	5.04877785912969	0.708779165293767	0.480946398936467	0.837188837008915	-6.35287108251968
OSBPL5	0.588099344159508	3.55704383978117	0.708715561570984	0.480985616367445	0.837188837008915	-6.11093663258824
KPNA1	-0.434039841058893	5.68129538283042	-0.708671247617776	0.481012940968605	0.837188837008915	-6.35157603782465
PPFIA2	-0.959247078647329	-3.0765738484429	-0.708545728415427	0.48109034255044	0.837188837008915	-5.65300101855933
FAM114A2	0.426350983827214	4.08217955807007	0.708341482162578	0.481216306096188	0.837188837008915	-6.19461499701995
IER5	-0.480013035212561	5.15073667261095	-0.708299945231213	0.481241925161322	0.837188837008915	-6.25318592479005
CYP4X1	-1.21248979777142	0.217364554303563	-0.708299667556696	0.481242096427409	0.837188837008915	-5.63722710264629
NT5C3A	0.44213513021543	5.52122664554442	0.70829693592464	0.481243781264889	0.837188837008915	-6.35739393637884
AC026464.4	-1.09848012113005	3.65685800655627	-0.708171180965372	0.481321348952328	0.837241330306403	-5.83073903487748
TMEM42	-0.370144406938902	2.78905595174679	-0.70730109753322	0.481858221077662	0.838092678306387	-5.99221968187887
CRACR2A	1.0019881150254	1.43824174726126	0.706900026877427	0.482105807929333	0.838439449503643	-5.7494038274422
DEPDC4	-0.493165976488442	-0.304499088324249	-0.706824374609462	0.482152517123713	0.838439449503643	-5.63683731192642
COG6	-0.920620968943024	4.99510624735152	-0.706597611648554	0.482292540100027	0.838522772136207	-5.95824250146015
ZNF493	0.397807189628215	3.28127305271963	0.706547723026342	0.482323348664672	0.838522772136207	-6.168254653893
SHC4	-0.937859911641769	-1.55851634945627	-0.706474462815301	0.482368592264881	0.838522772136207	-5.63695551082572
RGS9	1.07464043006548	-2.73772529049474	0.706373687522564	0.482430832318429	0.838522772136207	-5.64103900857195
SRPX	-1.1240395733283	-0.532481728677524	-0.706330756042287	0.482457348681754	0.838522772136207	-5.63774420443892
PGAP3	-0.645398226367301	4.97452815678355	-0.706285624690565	0.482485224655527	0.838522772136207	-6.22339461018987
CT45A10	-0.850989659132038	-4.4390294632337	-0.706103200732134	0.482597910338415	0.838603987757349	-5.66370714903528
DISC1	-0.754702956581381	1.52790907249068	-0.70605628052754	0.482626895931675	0.838603987757349	-5.75132780152596
NDUFB2	0.494658947130958	6.38176990507602	0.705710740862026	0.482840387545736	0.838892435718231	-6.48867381508821
ADAR	-0.264328559477403	8.11908174634588	-0.705507644012729	0.482965895372536	0.83902797793797	-6.54475346471684
RGS2	-0.685873947213197	3.24493577151449	-0.705210175522802	0.483149754778322	0.839264854268814	-6.06520051602751
UBFD1	-0.298346857255903	5.91239942253199	-0.70493105759737	0.483322307404031	0.83940090595876	-6.3832249111108
PROK2	0.725157200138773	-4.69887671866791	0.704929763659905	0.483323107404761	0.83940090595876	-5.65679471844275
TAF3	-0.276596852922845	3.55146383287693	-0.704704774037801	0.48346222257054	0.839559974828582	-6.14026968785159
GSDMB	-1.00172789028609	4.03655751329388	-0.704489847749099	0.483595136150731	0.839708244076942	-5.99063870853838
POLN	-0.839230532277153	-2.06689696242426	-0.704409407660188	0.483644886700776	0.839712095179942	-5.64104240952899
DHX35	-1.01033597607155	3.99603632211332	-0.704208918635124	0.483768897424426	0.839798142002196	-5.86457919962287
CLEC1A	-0.964318799316421	-3.74506463375935	-0.704175577913548	0.48378952174552	0.839798142002196	-5.66108126317854
SEC63	-0.453166348210977	6.46006550035455	-0.704059499727136	0.48386133064982	0.839840269921371	-6.41567658364931
TDRD6	-1.07053197849562	-0.833180440362326	-0.703755612205222	0.484049351165583	0.84003951201585	-5.64422864102566
SELENBP1	0.878169456076096	5.22333462362527	0.703720265556374	0.48407122338511	0.84003951201585	-6.30166846734682
ITGA2B	-1.25976921151129	-1.84567667273092	-0.703525908098058	0.484191499997057	0.840109673854284	-5.63907801279428
CPA6	1.5186416608757	-1.59957658552704	0.703492525901674	0.484212159979095	0.840109673854284	-5.63485841273385
PEX26	0.308408884112488	5.69048907512972	0.703424407359376	0.484254319532332	0.840109673854284	-6.42307427951654
NDUFAF6	-0.393728908673065	2.84615396172874	-0.703227411839837	0.48437625436944	0.840238698909125	-5.88746794338634
GRHPR	-0.370360844688806	5.70535220943206	-0.702988832764555	0.484523951079271	0.840320006079675	-6.3878734415324
GFOD2	-0.332287095079455	4.30104505191072	-0.702980652785682	0.484529015486371	0.840320006079675	-6.19119574554087
TMEM225	0.727594500359721	-5.08559114184665	0.702921196430479	0.484565827121796	0.840320006079675	-5.66461166603106
SLC9A4	-0.844370963539577	-0.01439723691739	-0.702586140376261	0.484773301736152	0.840508798036275	-5.64766896705035
STX17	-0.392312551089967	4.25113891000362	-0.70257855140604	0.484778001575618	0.840508798036275	-6.12843240793775
FKBP2	0.438087795988798	5.33822632569161	0.702514892833056	0.484817426241913	0.840508798036275	-6.43781180199665
IDUA	0.41506997162935	2.84965801066945	0.702190419449462	0.485018404860353	0.840774716932882	-6.08496459380757
TPPP	0.755882801075549	2.29390545949648	0.701993672360848	0.485140292362142	0.840903493413422	-5.92767852095976
SGMS1	0.423804548246214	4.25752256857478	0.701570732607052	0.485402366726121	0.841115890658762	-6.22977173826751
WASF2	0.28572905492735	6.94387938737149	0.70155140202802	0.485414346780691	0.841115890658762	-6.51159653227314
CT45A1	-0.843919799058731	-4.53633298522984	-0.701491110482803	0.485451713293473	0.841115890658762	-5.66465965328962
ATP5O	-0.353805298432716	7.73732413490585	-0.701488584759739	0.485453278679765	0.841115890658762	-6.52811064273231
TMEM151A	-1.01281705842567	-2.39256691429017	-0.701404622714304	0.485505318055808	0.84112356073099	-5.64939903454655
ITIH3	0.966661095057808	-3.95135678014246	0.701164750938631	0.485654006738952	0.841159167828216	-5.64233946822189
KRT83	-0.970285477985944	-2.78052251828144	-0.701001437612367	0.485755253758129	0.841159167828216	-5.66469188737648
FAM27E3	0.485278055499296	1.59825743654311	0.700939273650517	0.485793795726613	0.841159167828216	-5.86735860678996
DCLRE1B	-0.711320579751591	4.06769594188215	-0.700896818442027	0.485820119141562	0.841159167828216	-5.87370063895027
MARK2	-0.294028234013453	5.70375273451391	-0.700875818684362	0.48583313986955	0.841159167828216	-6.34804988250618
STK19	-1.33143697986032	-1.85948576745252	-0.700825271379566	0.485864482104278	0.841159167828216	-5.64569833099315
RSU1	-0.34713569687966	5.64596620346885	-0.700769211158121	0.485899243972694	0.841159167828216	-6.35365890602511
SLC25A34	-0.533634265828025	0.154342170360884	-0.700757046083858	0.485906787483694	0.841159167828216	-5.65946067201811
OR4D5	0.689800079288317	-5.07648468816811	0.700476447944544	0.48608080318411	0.841367982260008	-5.66601661730484
FAM92B	-0.727392865995999	-2.4925665799762	-0.700338482809672	0.486166376261882	0.841367982260008	-5.64706541346873
FAM78A	1.07335629802563	-1.36489428541488	0.700332171405161	0.486170291119108	0.841367982260008	-5.66878135524334
PSMB3	-0.379132403717706	7.21118119204831	-0.700036699293945	0.486353586974891	0.841528839167951	-6.49938959380793
SIGLEC14	0.804217932625185	-4.27415110676201	0.700028763313728	0.486358510579915	0.841528839167951	-5.65881106254434
B3GALT6	0.360704116344336	4.14840829043896	0.699840894569082	0.486475075307266	0.841614182933065	-6.30247673789581
DDX54	0.28096967712549	6.21072825396228	0.699795505469664	0.486503239668465	0.841614182933065	-6.4582235441236
CCR2	1.06133822402598	-4.09002666702171	0.699718932903957	0.486550755705615	0.841614182933065	-5.65116336370902
TMEM200C	0.935382162543272	-3.595617814282	0.699594169088872	0.486628181645315	0.841665699720592	-5.64448833699914
MAN2C1	0.4228071590976	5.10603441388437	0.699332240050363	0.486790751747059	0.841857785609748	-6.33007234242025
PNLDC1	1.00991768918073	-3.49996571694877	0.699261683678191	0.486834548725755	0.841857785609748	-5.63940402060146
ATP6V1H	0.382608279918642	5.25351907933661	0.698738041869986	0.487159660816985	0.842233006094728	-6.34621504502608
CDK15	-0.73372033527218	-3.87491268253027	-0.698627804895189	0.487228118630736	0.842233006094728	-5.67024439168957
ZP3	-0.596005065695164	3.2453647141027	-0.698618088594043	0.487234152766032	0.842233006094728	-5.96720418559661
OR1A1	-0.63219459518277	0.139257754174519	-0.698588737784166	0.48725238081296	0.842233006094728	-5.65450862427084
ATP6V0B	0.424278910450225	6.44190953267406	0.698373138752193	0.487386288125909	0.842233006094728	-6.49361256160497
PPIA	-0.258050438323091	10.8986683031398	-0.698282715185896	0.487442455728471	0.842233006094728	-6.6051819588803
DHX15	-0.754911691731606	7.2072144623159	-0.698164167333188	0.487516098457897	0.842233006094728	-6.24716291358885
AL163636.2	1.35141334423695	3.40684468697019	0.698152677327411	0.487523236453862	0.842233006094728	-5.93637041023107
SNUPN	-0.242258345658132	4.66445068909008	-0.698000009195623	0.487618084746679	0.842233006094728	-6.29865185066297
OXGR1	-1.08113677448561	-1.58023811371671	-0.697889746146993	0.487686594323055	0.842233006094728	-5.66300820099732
SPATA46	-0.785753118494367	-2.6820952228582	-0.69783851149695	0.487718429679949	0.842233006094728	-5.65769132391537
STRA6	-1.28967829822418	-1.38168382196772	-0.697785376599326	0.487751446993492	0.842233006094728	-5.64928569838231
KCTD6	0.319774274750668	3.17071933849557	0.697783585945277	0.487752559703416	0.842233006094728	-6.09718541823913
CHD4	-0.209976251907246	7.99260813655995	-0.697688598213119	0.48781158695572	0.842233006094728	-6.54193160839233
COQ7	0.259002044388653	4.48194577509164	0.697574922698332	0.487882232346777	0.842233006094728	-6.26525416173534
CCDC85B	-0.796682159424388	3.55934949118201	-0.697503291245061	0.487926751710847	0.842233006094728	-6.05452920643025
CILP2	-0.867649575468701	-1.3159074963026	-0.697461643815096	0.487952636860835	0.842233006094728	-5.63899149417913
ZNF425	-0.522003587018256	1.36630059168402	-0.697444664435608	0.487963190281305	0.842233006094728	-5.71763044838637
SLC52A1	0.708159856590876	-0.635305999307671	0.697359480537567	0.488016137667722	0.842233006094728	-5.66864052986114
PCDHA7	0.928882873170091	-3.11928564038873	0.697290004381548	0.488059324007757	0.842233006094728	-5.64114097426699
GC	1.10141227885421	-3.75720529105942	0.697085246843997	0.488186613442014	0.842233006094728	-5.64654502711049
CR769776.1	0.773717230861486	-1.20232957046613	0.696965256336923	0.4882612151695	0.842233006094728	-5.65071299544529
TBC1D10B	-0.720501686219609	4.74612490821384	-0.696817503380985	0.488353086288584	0.842233006094728	-5.95620709228678
FAM177B	-1.02009178796491	-2.70577790765072	-0.696762345094265	0.488387385531741	0.842233006094728	-5.66382608663202
NBPF1	0.386758151274056	4.8511780395261	0.696670088436852	0.488444756735177	0.842233006094728	-6.35729380765448
PET117	-0.400859458762086	4.2780358280876	-0.696640517147203	0.488463146877159	0.842233006094728	-6.19661456599865
ST6GAL1	-0.749995654709953	5.66000680312011	-0.696593023113992	0.488492683825017	0.842233006094728	-6.1835535729019
MTCH2	-0.334370187896828	6.75453584701298	-0.696479199165583	0.488563475925787	0.842233006094728	-6.44597865681031
PTGES2	-0.505517252668559	5.2477959718787	-0.696463248359927	0.488573396882536	0.842233006094728	-6.32151638865999
YPEL1	0.504240848650622	1.08602709097703	0.696439432612833	0.488588209820463	0.842233006094728	-5.84796455306729
CD96	1.19594764403238	-1.90287273989506	0.69637543161734	0.488628018438849	0.842233006094728	-5.63976844856741
SNX1	-0.268162598270171	5.96964461003097	-0.696307247416391	0.488670430978031	0.842233006094728	-6.38610664747522
METTL27	0.852783799015781	0.978677499708834	0.696246786872752	0.488708040877079	0.842233006094728	-5.7870145736867
ITPRIPL1	-0.942411338800193	1.02198476161857	-0.696189278579111	0.488743815789113	0.842233006094728	-5.68195345807951
MARK4	-0.373350986739936	3.98201374014735	-0.696177072990357	0.488751408859863	0.842233006094728	-6.20542497796286
TMEM43	0.267918107152075	6.50334653501131	0.696150650230258	0.488767846625334	0.842233006094728	-6.49676267701727
GABRB1	-0.925539048280815	-3.51513092012738	-0.69574664547368	0.48901921847153	0.842583976740276	-5.6684113649114
SLC35A2	0.325039276495496	5.48851740750489	0.695620360755912	0.489097807459924	0.842617477208432	-6.39197785652387
MTRNR2L12	0.722320995951286	-3.21700196604982	0.695536974120658	0.489149704103067	0.842617477208432	-5.64446988437054
DAGLA	-2.00196972939317	2.32002608981252	-0.695485481141901	0.489181752872732	0.842617477208432	-5.67634087451536
TWF2	-0.380976689748258	5.1891225148093	-0.695359327574206	0.489260274613436	0.84267056754616	-6.33702056770447
DYNAP	-0.525994011560806	-0.907386657796799	-0.695254360337257	0.489325614641299	0.842698056329866	-5.6393650863309
JAM2	0.670237981912937	-1.18845502191882	0.69511486359285	0.489412456040918	0.842698056329866	-5.6588121272198
ZNF587B	0.319921663863689	3.65906760722228	0.695103806429545	0.489419339858736	0.842698056329866	-6.13979427349564
CCL3L1	0.994743896943285	-4.29919616908671	0.694766123395356	0.489629595629619	0.842792538779072	-5.65248900168738
FPGS	-0.430822908275325	5.00034487979435	-0.694702871376428	0.489668984546493	0.842792538779072	-6.29014831528391
ADCK1	-0.40466991805065	2.92131203907432	-0.694475687766665	0.48981047293225	0.842792538779072	-5.93680596081929
SGF29	0.41960344962927	3.23030117813664	0.694411295017177	0.48985058038493	0.842792538779072	-6.16935776078872
CBL	-0.410729818767793	5.23488235432385	-0.694316471149174	0.489909645352707	0.842792538779072	-6.28619179855717
NAA25	0.268979209689025	5.44784666696384	0.69424034237582	0.489957068143809	0.842792538779072	-6.4004066490951
LPIN2	-0.502617478280171	5.89709425490086	-0.694091208413337	0.490049975276582	0.842792538779072	-6.34874231371762
LAPTM4B	-0.549370835039594	7.47262812769239	-0.694050844937851	0.4900751224883	0.842792538779072	-6.50471934047977
DCP1A	-0.291974975959583	5.0449919647927	-0.694011784347791	0.490099458653611	0.842792538779072	-6.30253117355347
DLGAP3	-0.781572057261334	-1.98766013197879	-0.694004607287792	0.490103930294785	0.842792538779072	-5.65038815789212
AP3M2	-0.325961326363843	5.06207772265141	-0.693964328438193	0.490129026302248	0.842792538779072	-6.32052298205178
RAB39A	0.889324795350719	-3.15254832219999	0.69386578394383	0.490190428091061	0.842792538779072	-5.64267881437669
AMOTL1	-0.96097001483683	2.42974907188587	-0.693776807084179	0.490245872046444	0.842792538779072	-6.05157688737386
PAX3	-0.852858224577487	-3.47147242525856	-0.693677667537524	0.490307652717372	0.842792538779072	-5.6708647688291
C9orf40	-0.468060872922467	3.25776359260188	-0.693669354479496	0.49031283335023	0.842792538779072	-5.99845231032065
GBP5	1.49940346857849	-1.64183352614359	0.693615232732904	0.490346562336184	0.842792538779072	-5.66060520494391
RPL6	0.329339406433928	10.3744326276132	0.693612897686334	0.490348017579446	0.842792538779072	-6.60598635953014
C12orf49	-0.309089435465941	5.81693781167998	-0.693535241047511	0.490396415954547	0.842792538779072	-6.37429385305645
ADAT1	-0.307098244378848	3.25935909349577	-0.693505921323776	0.490414689730749	0.842792538779072	-6.00362647826281
PSMD9	-0.705265743445632	3.83362944223109	-0.693298597972504	0.490543916521608	0.842792538779072	-5.98012396856349
PDXDC1	-0.364205002390008	7.43873395937432	-0.69324335403729	0.490578353797128	0.842792538779072	-6.4981004201141
FUT3	-1.90241986870875	3.04888172975377	-0.69323277521987	0.49058494844006	0.842792538779072	-5.70728780045453
SRPRA	-0.252485462515986	7.0212162041101	-0.693215664924052	0.490595614791343	0.842792538779072	-6.49353558605423
ARHGAP20	-0.982161791438932	-2.23765188374938	-0.693177860639244	0.490619181976903	0.842792538779072	-5.65637285978951
KRT37	-0.86861326370411	-3.71207379021159	-0.692813682520297	0.49084624243662	0.842964172952376	-5.67295647587318
CHEK2	-0.324667855238505	4.14195881292375	-0.692607299800493	0.490974945091805	0.842964172952376	-6.2452477374958
ARHGAP39	-0.663810165011421	3.73939762097561	-0.692554551403941	0.491007842578241	0.842964172952376	-6.02592212035724
PCF11	0.430707808448412	5.95120650106077	0.692437126720223	0.491081080943782	0.842964172952376	-6.42691670661178
DNM1L	-0.261069563053101	6.67299396154631	-0.6923993660147	0.491104633760962	0.842964172952376	-6.48369941820057
RP1L1	-0.614725104858922	-1.65503923388038	-0.69227898747871	0.491179722667382	0.842964172952376	-5.6438921883971
SETD9	-0.846180824561808	0.141235191682737	-0.69222725698575	0.491211992700727	0.842964172952376	-5.64769046429814
ZBTB14	-0.279257387398583	4.29519312423467	-0.692220920585578	0.491215945494811	0.842964172952376	-6.20794524691658
RYBP	-0.351907438649372	5.58478789721704	-0.692215710669347	0.491219195575052	0.842964172952376	-6.34253433565684
LPAR4	-0.760719402328008	-3.10642670672641	-0.692181690479486	0.491240418538133	0.842964172952376	-5.67246016707765
EN1	-0.889915338171266	-3.83603282241796	-0.692165997419967	0.491250208577497	0.842964172952376	-5.67219739911022
OST4	-0.332407646059539	7.25265742865757	-0.692099494467912	0.491291697312219	0.842964172952376	-6.51384241797956
SHOX	0.694106448864083	-2.31187931878836	0.691863495436253	0.491438943920912	0.842989424778489	-5.63943606739929
ANKRD40	-0.274988850186868	5.51425069103878	-0.691775480654915	0.491493865087828	0.842989424778489	-6.36439322916004
SLC11A1	-0.753807297037464	-0.797757944545499	-0.691711465086839	0.491533812878153	0.842989424778489	-5.64257283276314
ATP6V1D	-0.309823539983283	6.1446486027134	-0.691707847307569	0.491536070542955	0.842989424778489	-6.43888395310127
SH2D3A	-0.651723218822054	3.95474020581042	-0.691565453006249	0.491624935821529	0.842989424778489	-6.03007967186095
ANAPC4	-0.221150866050326	5.15743614186658	-0.691551612031515	0.491633574152112	0.842989424778489	-6.35114974040543
LRRC1	-0.475629204709964	5.1132984630602	-0.691540608393434	0.491640441723807	0.842989424778489	-6.29841679833022
PRKAR1A	-0.362363341283363	7.25221750357549	-0.691397023589379	0.491730060452377	0.843061262417672	-6.51737299341807
GSAP	1.01025622473591	2.16356399499445	0.690843118633212	0.492075865292402	0.843507801315749	-5.8399867455527
ST7L	-0.890557173962818	2.55824143706331	-0.690798038812307	0.492104014655795	0.843507801315749	-5.7522772677369
APOH	0.911059307432154	-0.960877771337429	0.690687214303953	0.492173220979183	0.843507801315749	-5.65284493958288
DNASE1L3	-0.976424510253059	-1.47782007926759	-0.690572242200363	0.492245022984287	0.843507801315749	-5.65131165824737
ZNF16	-0.311183225710889	3.79026928080129	-0.690524642574941	0.492274751429759	0.843507801315749	-6.08770348457512
ABCF2	-0.256049789134893	6.2986235256891	-0.690445937879007	0.492323908772363	0.843507801315749	-6.43303616987015
ROS1	-1.22122133736106	-1.96042518105403	-0.690374183237659	0.492368727599255	0.843507801315749	-5.66363281858464
ORMDL1	-0.376969903033454	5.65622260037209	-0.690274686826974	0.49243087797727	0.843507801315749	-6.3654650932045
TBCD	-0.349023542390212	5.8625678037143	-0.690136878449922	0.492516967009728	0.843507801315749	-6.3699776191447
BTBD19	1.12217322533052	-2.04125778014055	0.690082357035837	0.492551028870538	0.843507801315749	-5.65530685892808
SYCE1	0.627248440251556	-3.77386639174414	0.689963172710578	0.49262549291723	0.843507801315749	-5.6588291589535
CBX3	0.237939910108278	8.36060000022166	0.689922276947797	0.492651045216043	0.843507801315749	-6.57007692824097
XRCC3	-0.352718209947138	4.56078934077765	-0.689781395394197	0.492739075730977	0.843507801315749	-6.19812583722619
ASH1L	-0.476939366799272	6.45700186683887	-0.689711536640244	0.492782730506494	0.843507801315749	-6.41556052412732
FBXO8	-0.341783878345146	3.77266176902996	-0.689697173488109	0.492791706311268	0.843507801315749	-6.08861250793982
MYBPC3	-0.827505228156564	-2.90786423958749	-0.689617737908312	0.492841348722171	0.843507801315749	-5.66776048799851
